K Inj Por b CHD Ext DSP REN_1_1  REN_1_2 REN_2_1 REN_2_2 REN_3_1 REN_3_2 REN_4_1 REN_4_2
0.002454 3.71685 0.29683 245.325 1060.46 5.90294 14.6063 0.0136968 0.039243 0.0713891 0.106883 0.143824 0.180921 0.217247 0.252572
0.000586 3.13819 0.431514 261.771 1120.07 8.15285 21.7358 0.33829 0.555754 0.710396 0.817063 0.887555 0.932433 0.960199 0.976968
0.002479 3.66653 0.190276 99.0424 1133.7 4.70691 19.409 8.71052e-10 1.32636e-08 6.96747e-08 2.23214e-07 5.35174e-07 1.06182e-06 1.84675e-06 2.91263e-06
0.000699 2.50252 0.201342 397.915 1055.42 6.98422 20.713 0.317491 0.532309 0.690556 0.802453 0.877431 0.925793 0.956163 0.974755
0.001723 1.59797 0.148201 447.072 1031.36 3.93106 21.3781 0.0284342 0.0760285 0.132524 0.192483 0.252961 0.311772 0.367683 0.420493
0.001804 1.07511 0.139362 481.29 1107.23 2.97473 40.4001 5.061e-14 1.47664e-13 2.58816e-13 3.61904e-13 4.54686e-13 5.3388e-13 5.96872e-13 6.47256e-13
0.000876 2.20225 0.202936 347.15 1092.56 6.06072 20.4596 0.0349283 0.0970245 0.170278 0.246566 0.321732 0.392937 0.459311 0.520519
0.000911 1.15285 0.125674 104.25 1094.11 1.44074 11.2703 0.00469491 0.0156979 0.0313855 0.0502057 0.0708707 0.0924492 0.114415 0.136363
0.002361 3.78184 0.401946 336.815 1009.51 5.33556 24.4445 0.329851 0.582665 0.750738 0.855053 0.917277 0.95343 0.974093 0.985718
0.001152 3.56567 0.220485 437.037 1021.45 9.10874 39.0923 0.477835 0.738731 0.878038 0.946593 0.977884 0.991404 0.997014 0.999259
0.001124 2.66674 0.246131 56.8183 1099.83 7.10326 47.253 0.335534 0.557718 0.725572 0.845787 0.922941 0.966364 0.987782 0.997179
0.001067 1.26677 0.157831 444.948 1101.89 3.38581 16.7622 6.77345e-06 3.15961e-05 8.14791e-05 0.000159255 0.000265654 0.000397887 0.000554036 0.000730413
0.000707 2.11486 0.285345 76.2043 1019.6 3.07731 33.8917 0.361214 0.674349 0.866932 0.954494 0.986966 0.997528 1.00067 1.00155
0.001073 3.48964 0.367203 251.381 1050.8 8.33465 16.4825 0.395492 0.630898 0.784084 0.879323 0.93527 0.966502 0.983267 0.991996
0.000596 1.42344 0.457364 158.629 1142.5 4.06782 36.5297 0.243514 0.431951 0.582243 0.698572 0.785766 0.849108 0.894715 0.927279
0.001632 1.11912 0.370751 59.3063 1113.02 2.44272 40.2484 0.0229832 0.0680255 0.123614 0.183188 0.243319 0.301769 0.357619 0.410531
0.00061 2.97644 0.391682 499.964 1082.24 4.88234 43.0385 0.211397 0.364372 0.485962 0.585276 0.666433 0.732234 0.785572 0.828631
0.001271 3.08954 0.447524 56.3804 1074.58 7.13261 13.1005 0.454311 0.712042 0.866042 0.946592 0.981987 0.995317 0.999763 1.00111
0.001103 2.0489 0.25413 343.35 1023.73 3.70987 28.2552 0.334223 0.552156 0.70103 0.803388 0.872709 0.918635 0.948425 0.967594
0.000765 1.81065 0.191898 149.716 1022.36 5.38261 13.8276 0.624277 0.898255 0.978893 0.997299 1.00085 1.00146 1.00155 1.00157
0.000969 2.56199 0.213555 327.664 1005.8 7.38893 39.1799 0.646075 0.924549 0.987607 0.998652 1.00043 1.00071 1.00075 1.00075
0.001413 0.866288 0.206637 116.952 1091.83 1.41699 23.9989 0.000291602 0.00117623 0.00271666 0.00488281 0.00760648 0.0107787 0.0143361 0.0182042
0.00247 3.69454 0.125027 283.986 1081.1 10.0091 6.98606 1.97787e-09 4.757e-08 3.3672e-07 1.3415e-06 3.82542e-06 8.74825e-06 1.71535e-05 3.00192e-05
0.002079 1.48843 0.147026 79.6117 1039.56 3.91736 42.5211 0.150641 0.307652 0.447607 0.569356 0.672733 0.758334 0.826728 0.879387
0.001028 3.58735 0.318774 371.603 1138.81 9.41537 15.6328 0.0146344 0.0465228 0.0895611 0.138937 0.190858 0.243393 0.295225 0.345193
0.002264 3.64518 0.340673 286.295 1029.68 10.1385 15.0433 0.343787 0.566816 0.726168 0.834468 0.90339 0.945387 0.970016 0.984002
0.002222 2.7622 0.155519 388.606 1108.32 3.94979 35.5818 1.06043e-13 4.03798e-13 8.38665e-13 1.32072e-12 1.80329e-12 2.25788e-12 2.6579e-12 3.00699e-12
0.001971 2.64922 0.153164 282.459 1116.56 5.57583 5.5463 4.40085e-12 4.1967e-11 1.63584e-10 4.18383e-10 8.34086e-10 1.41842e-09 2.15624e-09 3.02499e-09
0.001948 2.67564 0.302434 455.751 1148.74 6.70961 5.2419 5.14877e-09 2.19733e-08 5.25396e-08 9.58653e-08 1.47731e-07 2.0607e-07 2.68181e-07 3.32e-07
0.001232 3.61349 0.433708 216.082 1136.51 9.55692 8.93861 0.0645521 0.157925 0.256007 0.350479 0.438241 0.518194 0.589404 0.652189
0.002031 2.01723 0.196567 236.421 1049.78 4.43509 11.8097 0.011861 0.0387098 0.075437 0.117911 0.162929 0.208664 0.254104 0.298285
0.002373 2.92804 0.471556 72.0672 1117.41 4.49959 48.7024 0.0193085 0.0553383 0.0988767 0.145032 0.191364 0.236703 0.280246 0.321735
0.002231 2.18174 0.320216 152.305 1087.47 2.30423 29.4231 0.000412555 0.00136373 0.00280403 0.00463451 0.00676443 0.00912663 0.0116421 0.0142556
0.001394 2.33248 0.451502 225.314 1133.63 4.9141 49.0124 0.00732382 0.0221735 0.0425218 0.0667208 0.0931936 0.121015 0.149571 0.178308
0.002335 3.87209 0.319394 64.819 1022.07 8.71424 5.9013 0.518007 0.81888 0.949041 0.990011 0.999362 1.00102 1.00126 1.00129
0.00118 3.09178 0.35226 221.813 1034.67 6.90522 13.8954 0.432698 0.686582 0.83553 0.918267 0.961217 0.982393 0.992432 0.997024
0.000973 3.90251 0.208554 284.203 1110.4 10.9059 42.0692 0.0604053 0.159518 0.265038 0.366502 0.460601 0.545543 0.621003 0.686978
0.000868 3.75395 0.328119 268.308 1017.89 7.09007 32.5195 0.448455 0.755618 0.905629 0.966614 0.989096 0.996912 0.999538 1.0004
0.002003 2.0753 0.158663 166.148 1145.31 2.93576 24.9152 3.8724e-15 2.34945e-14 6.48133e-14 1.24418e-13 1.96069e-13 2.73232e-13 3.49985e-13 4.23608e-13
0.001913 1.16736 0.16591 153.301 1113.56 1.50324 18.5164 3.7165e-11 1.41149e-10 3.01987e-10 4.96945e-10 7.01338e-10 9.04706e-10 1.10042e-09 1.27783e-09
0.001598 2.35862 0.156257 213.641 1028.58 2.60816 37.0649 0.148198 0.258143 0.350269 0.430811 0.502225 0.565873 0.622611 0.673036
0.001969 3.25086 0.174932 431.226 1055.6 8.54523 33.2399 0.00173902 0.00855268 0.0213281 0.0395972 0.0622264 0.0880896 0.11606 0.145306
0.002185 2.12391 0.149569 428.61 1007.3 5.49592 15.9792 0.479196 0.739438 0.87745 0.945524 0.976804 0.990536 0.996358 0.998756
0.000828 2.12011 0.221352 485.873 1094.06 5.87461 16.5929 0.0240546 0.0671207 0.120253 0.178204 0.237479 0.295589 0.351623 0.404909
0.001931 2.88549 0.262398 420.897 1046.28 7.70465 49.5007 0.0527693 0.130694 0.215512 0.299672 0.379791 0.454267 0.521851 0.582642
0.001473 0.811017 0.243102 108.674 1001.8 1.99257 45.6847 0.572757 0.879735 0.972745 0.99456 0.999203 1.00016 1.00036 1.0004
0.002543 3.05073 0.492413 90.5925 1149.9 3.27113 39.0893 0.00012144 0.00049806 0.00116223 0.00210215 0.00328676 0.00466825 0.006217 0.00789617
0.000666 0.940915 0.130502 275.05 1059.4 2.52796 47.1732 0.0897718 0.198901 0.307126 0.407657 0.498141 0.578182 0.647998 0.707688
0.00183 1.36976 0.22859 133.305 1033.89 2.23651 21.8897 0.154193 0.279146 0.387415 0.482246 0.565195 0.63723 0.699114 0.751887
0.001838 1.82346 0.109372 139.866 1028.73 2.48681 16.5387 0.100948 0.195526 0.281356 0.359246 0.430073 0.49458 0.553176 0.606325
0.002526 2.07616 0.334752 192.476 1122.52 4.28756 8.27601 1.23908e-07 6.76367e-07 1.91177e-06 3.98289e-06 6.91493e-06 1.06803e-05 1.51178e-05 2.01388e-05
0.002069 3.83875 0.385643 200.038 1024.36 6.27935 30.524 0.341726 0.569587 0.724334 0.829102 0.897448 0.940237 0.966101 0.981251
0.001158 2.70296 0.267516 210.322 1101.24 5.22327 23.7597 0.0376307 0.0954889 0.159751 0.224674 0.287705 0.34787 0.404515 0.457164
0.002506 1.63174 0.472235 127.707 1124.88 3.63548 32.7311 5.50507e-05 0.000267418 0.00069593 0.00136394 0.00227523 0.00341968 0.00476397 0.00628656
0.001383 2.15008 0.163671 296.49 1141.58 3.64145 39.5065 4.01827e-10 2.17009e-09 5.94244e-09 1.18427e-08 1.95611e-08 2.86333e-08 3.86718e-08 4.92468e-08
0.000501 1.93009 0.172519 166.424 1119.46 5.59753 34.0043 0.23632 0.431593 0.591728 0.718477 0.813729 0.881836 0.928093 0.958005
0.00137 3.15013 0.149606 475.375 1126.59 8.87584 47.9397 1.28602e-08 1.30543e-07 5.46833e-07 1.51125e-06 3.26359e-06 6.00189e-06 9.8425e-06 1.48308e-05
0.002037 2.09458 0.132348 421.462 1128.93 4.49239 6.4395 3.28463e-19 1.20928e-18 2.30434e-18 3.38864e-18 4.32547e-18 5.09968e-18 5.72055e-18 6.19567e-18
0.000672 2.21969 0.122558 280.122 1027.35 4.8751 22.6696 0.432487 0.686258 0.839055 0.924454 0.967506 0.987399 0.995959 0.99947
0.001764 3.88652 0.105705 445.284 1059.29 11.5632 46.2174 0.000202351 0.0018824 0.00675723 0.0158612 0.0293735 0.0468919 0.0676984 0.090995
0.001466 3.32093 0.125966 225.604 1070.53 3.70684 42.1258 0.00168388 0.00651498 0.0143024 0.0244145 0.0361897 0.0491197 0.0627334 0.0766992
0.002254 3.83037 0.343929 199.437 1132.35 10.1153 46.2587 5.63951e-05 0.000449981 0.00155499 0.00366604 0.00695408 0.0114621 0.0171324 0.0238707
0.001804 1.09079 0.108544 244.976 1095.15 1.72157 35.4197 1.81914e-14 6.73861e-14 1.35996e-13 2.09451e-13 2.81001e-13 3.45597e-13 4.01332e-13 4.49094e-13
0.000788 3.86972 0.134246 280.863 1078.13 3.93834 41.5654 0.0635655 0.126988 0.186612 0.242008 0.293405 0.341162 0.385523 0.42682
0.00264 3.5538 0.296252 249.374 1126.23 7.74781 33.349 2.44723e-08 1.94714e-07 6.98316e-07 1.71656e-06 3.38817e-06 5.78845e-06 8.92368e-06 1.27515e-05
0.00143 2.74126 0.384036 60.6233 1079.41 5.08393 12.2982 0.305224 0.500115 0.649009 0.763669 0.848367 0.907449 0.946202 0.970255
0.001672 1.46517 0.208671 97.3157 1016.62 4.1644 41.9729 0.561396 0.83507 0.948739 0.986814 0.997504 1.00014 1.00072 1.00084
0.002426 2.7758 0.293833 155.895 1056.62 6.90782 29.3944 0.0646969 0.160639 0.260379 0.355675 0.443893 0.524246 0.596056 0.659632
0.000736 1.43974 0.251548 111.985 1140.14 4.03101 42.2597 0.0975709 0.222839 0.344911 0.456424 0.555312 0.641373 0.714292 0.775035
0.001453 2.81988 0.158751 156.274 1076.65 3.44909 15.7543 0.00874397 0.0275615 0.0524694 0.0805757 0.1101 0.139865 0.169135 0.197682
0.001741 1.38362 0.255836 112.042 1112.02 3.12832 8.09624 0.000183146 0.00106986 0.00306531 0.00635255 0.0109496 0.0167645 0.023683 0.0314944
0.00136 2.7285 0.279985 75.7675 1008.14 3.92949 30.331 0.358935 0.682291 0.882873 0.966326 0.992492 0.999314 1.00089 1.00122
0.00149 0.70685 0.275409 89.988 1065.7 1.87432 9.66212 0.0549299 0.135462 0.222488 0.308347 0.3897 0.46507 0.533274 0.59439
0.001548 3.89575 0.225008 277.7 1026.09 11.342 31.4217 0.48483 0.744023 0.887193 0.955743 0.984373 0.995242 0.999049 1.0003
0.000968 1.16827 0.158645 175.814 1000.73 2.37497 32.8199 0.493794 0.825563 0.953825 0.98974 0.998313 1.00021 1.00062 1.00071
0.001154 3.95706 0.108366 461.857 1029.61 8.49215 35.2896 0.25234 0.432558 0.578193 0.695375 0.786803 0.855412 0.904799 0.939171
0.002437 3.03023 0.316241 145.054 1056.22 6.94085 34.8356 0.10063 0.217968 0.329673 0.431698 0.523023 0.603716 0.674227 0.734639
0.00074 2.81036 0.319772 155.214 1074.57 6.60095 14.3593 0.408682 0.648917 0.803959 0.898022 0.950339 0.977287 0.990473 0.996616
0.000571 0.894242 0.354277 52.3269 1034.27 2.34918 41.4461 0.589562 0.882988 0.97334 0.995492 1.00033 1.00132 1.00151 1.00155
0.00132 2.72762 0.17883 100.789 1100.62 7.29707 27.0115 0.0648723 0.174834 0.287821 0.394084 0.491431 0.578964 0.65649 0.724031
0.001346 1.16982 0.181905 118.309 1030.77 1.78031 42.0408 0.222735 0.377626 0.502063 0.60553 0.69137 0.761524 0.818045 0.862757
0.001422 2.28719 0.413384 112.226 1114.18 6.37813 20.7491 0.106355 0.236727 0.361761 0.47481 0.574074 0.659648 0.731564 0.790779
0.001555 3.25559 0.139897 190.963 1124.01 6.50852 39.9515 1.67074e-07 2.56924e-06 1.35279e-05 4.33264e-05 0.000104289 0.000208021 0.000364293 0.000579697
0.00134 3.94585 0.110711 422.206 1026.27 7.54162 40.5252 0.233776 0.400829 0.537577 0.650511 0.742126 0.814449 0.869662 0.91061
0.002551 2.31666 0.168859 228.504 1069.53 5.51269 44.224 1.25766e-06 1.21886e-05 4.87135e-05 0.000129393 0.000270757 0.000485846 0.000781225 0.00116091
0.000764 3.53618 0.128294 241.625 1072.64 6.83965 28.5142 0.18192 0.33003 0.456889 0.566146 0.659515 0.737899 0.802324 0.854093
0.000898 3.94241 0.273108 50.792 1147.7 8.85662 41.4802 0.338645 0.552091 0.714019 0.833854 0.914838 0.962764 0.987327 0.998263
0.001574 3.53883 0.154644 239.119 1132.83 8.3622 45.4288 2.81242e-08 4.86416e-07 2.79307e-06 9.59151e-06 2.43489e-05 5.08498e-05 9.24728e-05 0.000152088
0.002576 2.63523 0.246451 106.051 1000.41 7.87506 5.81328 0.705841 0.974636 0.999575 1.00069 1.00072 1.00072 1.00072 1.00072
0.001713 2.78785 0.25071 128.694 1065.56 7.83969 43.6345 0.171641 0.340906 0.489 0.614722 0.717962 0.799942 0.862313 0.907959
0.000638 3.54667 0.391122 105.845 1081.03 4.37772 34.3712 0.291957 0.519743 0.681925 0.795893 0.873909 0.925198 0.957402 0.976792
0.002076 1.97382 0.193316 121.865 1082.01 5.30842 5.117 0.000654106 0.00480715 0.0148286 0.0312164 0.0532047 0.0794908 0.10877 0.139943
0.0017 3.02786 0.394928 91.6287 1042.62 4.64408 21.0827 0.318957 0.53125 0.682343 0.792285 0.869754 0.921486 0.954436 0.974523
0.002641 3.78582 0.268839 50.4719 1076.13 10.2155 32.019 0.195404 0.375024 0.528728 0.658181 0.764012 0.846634 0.906907 0.947533
0.00068 3.35781 0.259301 87.8882 1128.15 7.0153 49.1766 0.332343 0.540817 0.697658 0.813676 0.893737 0.944309 0.973568 0.989188
0.002568 0.559889 0.138873 51.7132 1038.62 1.24851 27.2835 0.00544807 0.0234836 0.0527053 0.0893235 0.130283 0.173193 0.216517 0.259278
0.001131 3.94282 0.163738 464.273 1089.08 11.2202 16.4245 0.00629381 0.027576 0.0623403 0.106209 0.155408 0.206893 0.258804 0.309901
0.000785 3.9227 0.193302 286.976 1075.84 9.55405 45.6139 0.260757 0.451681 0.604917 0.725466 0.816368 0.881629 0.926389 0.955914
0.001897 3.90502 0.265183 159.228 1028.27 4.62801 47.0713 0.25387 0.434729 0.570156 0.676639 0.761283 0.827496 0.877937 0.915415
0.002142 3.65505 0.156297 131.199 1000.29 6.36791 42.4615 0.434718 0.805194 0.964097 0.996686 1.0008 1.00119 1.00122 1.00122
0.002622 2.82305 0.21247 86.2487 1046.17 3.53213 42.8907 0.0767209 0.156182 0.230366 0.29873 0.361701 0.419757 0.473226 0.522521
0.002685 3.66139 0.453311 81.7401 1080.23 8.12072 28.8947 0.133418 0.269148 0.391723 0.500526 0.595725 0.677715 0.747324 0.805052
0.001855 3.48192 0.445255 134.144 1045.06 7.8553 23.0224 0.380146 0.609677 0.765809 0.867542 0.928937 0.963607 0.982211 0.991745
0.001239 3.98489 0.106673 419.877 1043.21 10.6749 14.5385 0.125434 0.269282 0.401984 0.519688 0.621558 0.707996 0.779181 0.836341
0.002079 1.53442 0.183733 175.559 1133.99 4.53802 9.1937 1.63041e-12 1.86628e-11 8.24438e-11 2.31343e-10 4.96655e-10 8.96168e-10 1.43291e-09 2.09657e-09
0.001032 3.21749 0.125514 288.734 1068.08 4.0819 48.9203 0.026318 0.0659718 0.110047 0.154787 0.198576 0.240696 0.280957 0.319219
0.001009 3.23439 0.214104 210.042 1103.8 6.32306 40.4948 0.052729 0.12917 0.209373 0.28713 0.360394 0.42862 0.491681 0.54933
0.002029 3.13633 0.265512 196.67 1009.48 8.06864 36.317 0.575604 0.86994 0.967482 0.993179 0.999034 1.00026 1.00049 1.00054
0.001345 3.79119 0.284426 73.9373 1149.54 5.82695 15.802 0.0527186 0.126334 0.200562 0.271112 0.337082 0.398411 0.455402 0.508159
0.002377 3.47345 0.353924 58.7092 1000.28 10.0707 11.9193 0.700338 0.98144 1.00082 1.00128 1.00128 1.00128 1.00128 1.00128
0.001549 2.44001 0.239874 73.5662 1132.59 3.18959 5.8877 0.00285838 0.0117658 0.0261911 0.0446091 0.0655464 0.0879651 0.111004 0.134139
0.001851 3.4179 0.205532 165.827 1034.15 7.82126 25.3768 0.321777 0.530013 0.68776 0.803933 0.884019 0.935259 0.965821 0.983012
0.002053 2.19293 0.127307 188.84 1103.77 5.06339 38.6494 2.2184e-11 3.69161e-10 2.08459e-09 7.05565e-09 1.76703e-08 3.62907e-08 6.48379e-08 1.0452e-07
0.000776 2.64351 0.196105 116.994 1149.77 5.17721 45.5376 0.0679834 0.160143 0.252046 0.338547 0.418441 0.491674 0.558427 0.618679
0.002428 2.82497 0.108092 133.333 1061.63 3.33077 14.26 2.56859e-06 2.46439e-05 9.56482e-05 0.000245659 0.000498304 0.000866319 0.00135503 0.00196018
0.001842 2.69066 0.222298 79.5589 1058.86 5.91903 29.8404 0.211006 0.379103 0.520527 0.639386 0.737305 0.815323 0.875073 0.918742
0.00162 1.83807 0.185145 100.121 1036.92 4.7978 23.522 0.335612 0.555448 0.719255 0.834963 0.909898 0.954178 0.978384 0.990664
0.002227 2.58988 0.464304 95.435 1129.18 6.44031 5.68339 0.00748091 0.0302291 0.0655119 0.108582 0.155923 0.204949 0.253952 0.30194
0.002087 3.76126 0.182453 158.981 1094.72 5.80882 26.0411 4.56409e-05 0.000362756 0.00123716 0.00287028 0.00535333 0.00869216 0.0128224 0.017638
0.0026 3.8144 0.248832 163.794 1005.27 8.85511 27.9904 0.556514 0.883089 0.97878 0.997335 1.00019 1.00058 1.00063 1.00063
0.002169 1.8142 0.199911 82.225 1004 5.02985 36.3988 0.656513 0.952172 0.996934 1.00066 1.0009 1.00091 1.00091 1.00091
0.002203 3.14059 0.143172 141.997 1014.65 5.30865 26.735 0.365594 0.600524 0.759709 0.866996 0.933 0.969326 0.987365 0.995547
0.000821 1.06797 0.124093 106.279 1144.45 1.82993 14.997 1.76342e-05 0.000131064 0.000438585 0.00101671 0.00191299 0.00314403 0.00469939 0.0065621
0.002208 3.6642 0.110827 101.464 1022.5 10.6268 26.9499 0.46438 0.724588 0.88728 0.967133 0.994588 1.00128 1.0025 1.00268
0.00059 0.906173 0.246569 71.2244 1000.06 2.58906 38.1198 0.664839 0.948806 0.99596 1.00108 1.00155 1.0016 1.0016 1.0016
0.001815 3.24191 0.436417 106.48 1036.45 9.56161 35.3771 0.545964 0.814705 0.9365 0.98159 0.995668 0.999542 1.00051 1.00073
0.002036 2.08287 0.331322 112.806 1082.67 5.86596 36.7787 0.041716 0.120026 0.210011 0.300733 0.387521 0.467938 0.541256 0.607255
0.00133 3.67888 0.479486 58.4473 1131.32 5.40099 18.4371 0.213508 0.361224 0.482301 0.584944 0.672127 0.745451 0.806071 0.855071
0.001932 2.60392 0.142676 87.2007 1027.89 4.57516 9.82008 0.305466 0.498419 0.646508 0.762257 0.849399 0.910843 0.950876 0.974968
0.00219 3.90577 0.210419 156.324 1048.29 7.45011 34.7904 0.125187 0.248544 0.359924 0.459544 0.548177 0.626281 0.694458 0.75332
0.002081 3.73792 0.277641 214.447 1098.3 10.8245 26.3454 0.00248503 0.0137095 0.0354117 0.0660789 0.103088 0.144076 0.187121 0.230744
0.000615 3.97375 0.325039 135.269 1129.13 10.0937 42.5778 0.407335 0.647092 0.807267 0.905063 0.957981 0.98368 0.995087 0.999791
0.001755 1.78166 0.123904 55.8254 1088.05 4.15676 23.2207 0.00245562 0.0186214 0.0519074 0.0968275 0.147403 0.199745 0.251714 0.302239
0.002498 3.49541 0.213233 137.901 1121.43 8.31786 16.0181 7.89506e-08 1.61488e-06 1.01119e-05 3.65377e-05 9.60177e-05 0.000205043 0.000379348 0.000631008
0.000521 2.74756 0.156186 83.7303 1109.87 6.89748 16.115 0.417099 0.660065 0.825005 0.924968 0.975125 0.995844 1.00307 1.00524
0.000599 2.74866 0.143512 121.899 1002.15 4.90064 44.5893 0.4445 0.815006 0.968159 0.999235 1.00324 1.00363 1.00366 1.00366
0.000853 3.80396 0.100759 84.6474 1070.34 10.009 18.1166 0.392024 0.630492 0.801951 0.914625 0.974436 0.998489 1.00582 1.00758
0.000609 3.79559 0.116119 50.8835 1002.93 5.32322 34.3192 0.35052 0.695231 0.934741 1.00211 1.00981 1.01027 1.01028 1.01028
0.000729 2.5888 0.165083 91.5164 1141.42 6.7439 39.1671 0.168383 0.333291 0.477604 0.601746 0.705983 0.790967 0.857344 0.906851
0.001246 2.95195 0.15054 73.141 1129.81 6.32682 23.0788 0.0187502 0.0731075 0.142706 0.215216 0.285913 0.353226 0.416573 0.475806
0.002341 3.04205 0.102716 112.622 1019.22 6.18096 34.5098 0.331287 0.537947 0.694887 0.813093 0.895998 0.94811 0.977096 0.991376
0.000858 3.12426 0.178246 107.3 1129.67 7.59372 45.3682 0.139377 0.286693 0.418994 0.535617 0.636695 0.722751 0.794076 0.851417
0.000726 2.60302 0.139711 74.6071 1046.64 7.58931 8.51719 0.594555 0.875612 0.979695 1.00223 1.00522 1.00548 1.00549 1.00549
0.002246 3.66012 0.207856 129.99 1147.44 8.2484 20.9548 9.01339e-09 2.10098e-07 1.43929e-06 5.58132e-06 1.55075e-05 3.47217e-05 6.67535e-05 0.000114859
0.002583 3.67572 0.280492 56.9258 1135.06 10.0106 32.1905 0.00263414 0.0210627 0.059712 0.111933 0.170491 0.230784 0.290337 0.347941
0.001338 3.77333 0.101139 67.5208 1104.96 9.50122 18.5006 0.0555461 0.165163 0.276656 0.38136 0.477684 0.56523 0.64399 0.714054
0.001543 2.72781 0.20942 50.5906 1026.24 5.80018 35.4634 0.496454 0.797538 0.939233 0.988247 1.00001 1.00209 1.00238 1.00241
0.000815 3.62515 0.164374 131.418 1101.35 10.5298 40.8581 0.275263 0.486417 0.655017 0.784579 0.876765 0.936272 0.97077 0.988884
0.001587 3.83898 0.106689 108.263 1082.9 9.24337 34.0595 0.0204226 0.0839645 0.164523 0.247101 0.326781 0.401992 0.472155 0.53714
0.001687 3.71999 0.231621 129.692 1060.96 10.0887 28.1469 0.251247 0.448315 0.608709 0.735862 0.831342 0.898484 0.942441 0.969255
0.001975 3.4888 0.154464 105.96 1058.37 4.6301 20.6959 0.0472024 0.112138 0.177598 0.239946 0.298431 0.353042 0.404001 0.451579
0.001975 3.90746 0.178658 84.7889 1058.99 8.018 43.8099 0.190108 0.346653 0.480451 0.595257 0.69291 0.774258 0.840089 0.891219
0.002693 3.01783 0.207212 99.7034 1069.37 9.03561 14.836 0.0176207 0.0757803 0.156188 0.242823 0.328401 0.409822 0.485772 0.555643
0.00243 3.69619 0.210236 56.5689 1129.68 8.47673 45.9662 0.000496463 0.00596187 0.0216924 0.048029 0.0820987 0.12067 0.161255 0.202249
0.002028 3.92545 0.109755 85.4938 1133.64 9.37629 43.6696 8.12183e-10 1.06579e-07 1.91822e-06 1.38722e-05 5.94538e-05 0.00018215 0.000442739 0.000910497
0.002132 3.79259 0.13971 83.812 1007.68 7.26025 13.0708 0.473815 0.827692 0.966736 0.997574 1.0018 1.0022 1.00222 1.00222
0.001692 3.8527 0.192103 55.4675 1071.66 6.4754 23.4964 0.224933 0.382397 0.512858 0.623149 0.716256 0.793637 0.856053 0.904349
0.001209 2.28868 0.100058 85.1846 1097.82 5.84395 34.1622 0.0108509 0.0557855 0.122809 0.197033 0.271415 0.343129 0.411076 0.474784
0.001311 3.89628 0.148278 62.8065 1144.04 10.3518 40.5396 0.0468134 0.150197 0.259948 0.364443 0.461174 0.549415 0.628985 0.699882
0.000853 3.70239 0.111999 82.0155 1061.9 9.91001 39.5067 0.456287 0.71245 0.877786 0.964814 0.99714 1.00549 1.00707 1.0073
0.001438 3.72701 0.108069 53.3453 1142.89 10.5632 15.3658 0.0063412 0.0509416 0.125554 0.208596 0.291219 0.370516 0.445362 0.515271
